And whatever your labors and aspirations, in the noisy confusion of life	72
And when you come back in a few days, bring Eileen.	51
And where are you going?	24
And where have my shoulders got to?	35
And wherever I ranged, the way lay along alcohol-drenched roads.	64
And whether or not it is clear to you	37
And why do I despise him?	25
And why not, boys and ladies and gentlemen?	43
And yesterday things went on just as usual.	43
And yet if she came he had no words to say.	43
And yet it is quite simple.	27
And you always want to see it in the superlative degree.	56
And you are?	12
And you came away feeling that he needed a bracer?	50
And you had better have a couple of quick ones first.	53
And you have been very kind to me, Jeeves.	42
And you preferred a cannibal isle and a cartridge belt.	55
And you remember what an enormous dinner he had.	48
And you talk about boils!	25
And your aunt.	14
And you’d have deserved it, you little mischievous darling!	59
And, as I spoke, Gussie came sidling out from behind a tree.	60
And, as he stooped, his trousers split up the back.	51
And, by Jove, he was absolutely right.	38
And, what's more, you know it.	30
Andrew curled up in the box.	28
Andrew has not been frank about this.	37
Andrew resented the implication deeply.	39
Andrew told me that he disliked Marmite.	40
Android is the most used mobile operating system.	49
Angela might have been hewn from the living rock.	49
Angels from the realms of glory.	32
Animals are losing their natural habitat due to deforestation.	62
Animation keeps children entertained for hours.	47
Anime is just as popular in the west, not only in Japan.	56
Aniseed balls are one of my favourite sweets	44
Another word for for hawthorn is may.	37
Another word for zucchini is courgette	38
Answerphone is a common British term for a telephone answering machine	70
Antarctica is cold at this time of year.	40
Anthony was in class seven Y.	29
Anti-biotics have saved countless lives since inception, resistance must be avoided.	84
Antibiotics help fight bacteria.	32
Any average young fellow can teach himself in a week.	53
Any particular reason, or just a whim?	38
Any relation of old Tommy of the Sixtieth?	42
Any sort, so long as it's strong.	33
Any tutting that's required, I'll attend to myself.	51
Anybody can see that he's absolutely impossible.	48
Anyone for fruity chicken curry?	32
Anyone know Marjorie?	21
Anyone know how to make onion gravy?	36
Anyone who has just had a perm shouldn't get their hair wet.	60
Anything I can help you with?	29
Anything unusual or abnormal was sufficient to send a fellow to Molokai.	72
Anyway, no one saw her like that.	33
Apparently, he was an Indian freedom fighter.	45
Apparently, she finds ironing very relaxing.	44
Apple is an American company.	29
Apple, Google, Amazon and Facebook are often described as tech giants.	70
Apricot is healthy.	19
April is tax season in the United States.	41
Archivists have been arguing for copyright reform for years.	60
Are kids these days really awkward or is that just made up?	59
Are the main galleries any good?	32
Are there any dedicated cycle tracks in your community?	55
Are there any externalities of building a house extension?	58
Are there any other lions in this forest?	41
Are these suggestions acceptable?	33
Are they selling faggots as well as sausages?	45
Are we building a generation of web addicts?	44
Are we collecting comprehensive user feedback?	46
Are we doing enough for sex workers?	36
Are we going to meet up at the weekend?	39
Are we going to tomorrow's recital at the town hall?	52
Are we heading to a future where a worker is merely a statistic?	64
Are you a pessimist, Bertie?	28
Are you able to accept Paypal?	30
Are you acquainted with my friends?	35
Are you an adult?	17
Are you certain that circle is centered?	40
Are you coming or not?	22
Are you concerned about your health?	36
Are you cooking?	16
Are you employed?	17
Are you expecting to come in?	29
Are you going for a stroll?	27
Are you going to that conference about Deep Learning?	53
Are you gonna join us in the campus?	36
Are you having a laugh?	23
Are you hibernating?	20
Are you ignoring me?	20
Are you interested in low-cost shares?	38
Are you into graphs?	20
Are you looking for employment?	31
Are you on the mailing list?	28
Are you registered to vote?	27
Are you selling those paintings?	32
Are you starting or stopping?	29
Are you sure he has the required expertise to run this project?	63
Are you sure you're not overspending?	37
Are you there?	14
Are you using a hair straightener?	34
Argentina once dominated in football.	37
Arrogance does not make a respectable man.	42
Arthur is the employee of the month.	36
Artificial Intelligence can be designed to be beneficial for humanity.	70
Artificial Intelligence can be used for social good.	52
Artificial Intelligence can empower human workers.	50
Artificial Intelligence models will need to be explainable.	59
Artificially Intelligent Systems are already in use today.	58
As I foresaw from the start, I can fix everything.	50
As I say, he had tapped the message very rapidly.	49
As a collaborative effort.	26
As a matter of fact, I'm particularly spiritual.	48
As a prize for coming last, he was awarded the wooden spoon.	60
As a young child she was able to sing even before she could speak	65
As an individual.	17
As far as possible, without surrender, be on good terms with all persons.	73
As far out to sea as you can.	29
As for himself, weren't the street railway earnings increasing steadily.	72
As if I would talk on such a subject!	37
As it turns out, the wedding is not today.	42
As regards these two, everything was beyond a question absolutely in order.	75
As soon as they looked over the wall.	37
As the handcuffs clinked on his wrists I said my last word to him.	66
As the loafer passed he looked up, and I fancied a signal was exchanged.	72
As the story goes, she went out to rescue them.	47
As to how she dressed, he had no ideas at all.	46
As we moved away from that station my companion woke up.	56
As we've missed the deadline, I think we should postpone the meeting.	69
As you advised.	15
As you were!	12
As you wish.	12
Asia is pioneering online action to offline services.	53
Asia is the largest continent on our planet earth.	50
Aside from the fact, the tenant refused to pay.	47
Ask anyone at the Drones about this.	36
Ask him, I laughed, then turned to Pasquini.	44
Ask if she needs a sticking plaster for that graze.	51
Ask them.	9
Asprin used to be a popular painkiller	38
Assembly line workers assemble products moving on a conveyor belt.	66
Astronomers have analyzed this region.	38
Astroturf is used as outdoor flooring in play grounds.	54
At Lake Linderman I had one canoe, very good Peterborough canoe.	64
At a kid's school before I went there.	38
At a moment like that?	22
At any minute.	14
At dusk he went into his chamber.	33
At first I thought there was nobody in the street.	50
At first he puzzled over something untoward he was sure had happened.	69
At first his progress was slow and erratic.	43
At first we were apprehensive, but later we opened up.	54
At last Jip let out a great bark and sat down.	46
At last it said to the Mock Turtle, ‘Drive on, old fellow!’	59
At last the Red Queen began.	28
At least ninety percent of the students disagreed with the professor’s outrageous statement	91
At least, I mean, I shall now leave you.	40
At least, he has said nothing.	30
At once would be instituted a dozen cooperative commonwealth states.	68
At risk of sounding ignorant, may I ask why?	44
At that moment I got the impression that she was willowy.	57
At the best, they were necessary accessories.	45
At the end of four, I shall say good-bye.	41
At the moment the clock of a neighbouring church struck the hour of seven.	74
At the same time spears and arrows began to fall among the invaders.	68
At the top of the chimney stack, you can see the chimney pot	60
At this martial arts dojo we teach discipline and humility.	59
At this moment I felt a stir at my shoulder.	44
At times I wondered where Sir Archibald got his style.	54
At times of austerity, it's necessary to tighten our belts.	59
At times of austerity, municipalities often make cutbacks.	58
At times of job scarcity, it's a good time to become an entrepreneur.	69
At times of job scarcity, it's a good time to become an entrepreneur..	70
At what hour would you suggest bonging the bell?	48
At your leisure.	16
Atrophy can set in quickly.	27
Aunt Dahlia must knock off dinner to soften Uncle Tom.	54
Aunt Dahlia uttered a startled hunting cry.	43
Aunt Dahlia's face grew darker.	31
Aunt Dahlia, with a deathbed groan, said it didn't matter.	58
Aunt Em dropped her work and came to the door.	46
Aunt Em was washing the dishes.	31
Aunt looked at butler.	22
Australia has a diverse range of animals.	41
Author of the danger trail, Philip Steels, etc.	47
Automation will disrupt the work as we know it.	47
Autumn equinox tends to fall around the twenty-second of September.	67
Avoid loud and aggressive persons; they are vexatious to the spirit.	68
Away in a Manger.	17
Baby Hannah made a mess of her bib.	35
Back-propagation is a machine learning technique.	49
Bacteria can be seen using a microscope.	40
Bad data can cause inaccuracies in machine learning algorithms.	63
Bad plans are prone to failure.	31
Baidu is like the Google of China.	34
Baked chicken nuggets, with ice cream.	38
Baking soda is good at absorbing bad smells in the fridge.	58
Banana and raisin loaf.	23
Banana is full of potassium.	28
Barristers and solicitors are types of lawyer	45
Bassett was a fastidious man.	29
Bassett was a silent bread crumbler.	36
Battle Royale is a popular gamemode among preteens.	51
Be careful of bitcoin Ponzi schemes.	36
Be careful of black ice!	24
Be careful to avoid all the pitfalls.	37
Be cheerful. Strive to be happy.	32
Be optimists, boys.	19
Be skeptical of websites, check that the link matches the official website.	75
